,clip_name,clip_relative_path,clip_output_path,export_status,part_index,part_count,observation_id,group_name,phase,day,pen,obs_date_raw,subject,modifiers,interval_start_obs_sec,interval_end_obs_sec,part_start_obs_sec,part_end_obs_sec,source_video_path,source_video_basename,source_segment_obs_start_sec,source_segment_obs_end_sec,clip_start_in_source_sec,clip_end_in_source_sec
12,CS_0012_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251102101314_8815_8880.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0012_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251102101314_8815_8880.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0012_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251102101314_8815_8880.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,/,other|1|reciprocal|side,8815.222,8880.333,8815.222,8880.333,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102101314.mp4,ch02_20251102101314.mp4,8423.500001,11256.687668,391.721999,456.832999
13,CS_0013_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102162924_31120_31317.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0013_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102162924_31120_31317.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0013_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102162924_31120_31317.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,3,other|/|None|side,31120.505,31317.212,31120.505,31317.212,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102162924.mp4,ch02_20251102162924.mp4,31041.819337,33890.398004,78.685663,275.392663
14,CS_0014_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31342_31395.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0014_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31342_31395.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0014_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31342_31395.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,T,hay|1|None|side,31342.381,31395.518,31342.381,31395.518,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102162924.mp4,ch02_20251102162924.mp4,31041.819337,33890.398004,300.561663,353.698663
15,CS_0015_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102162924_31359_31452.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0015_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102162924_31359_31452.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0015_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102162924_31359_31452.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,3,other|/|None|side,31359.225,31452.545,31359.225,31452.545,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102162924.mp4,ch02_20251102162924.mp4,31041.819337,33890.398004,317.405663,410.725663
16,CS_0016_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251102162924_31365_31373.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0016_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251102162924_31365_31373.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0016_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251102162924_31365_31373.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,/,other|3|reciprocal|side,31365.602,31373.473,31365.602,31373.473,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102162924.mp4,ch02_20251102162924.mp4,31041.819337,33890.398004,323.782663,331.653663
17,CS_0017_POSTWEAN_d1_p2_cow1_02112025_ch02-20251102162924_31395_31656.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0017_POSTWEAN_d1_p2_cow1_02112025_ch02-20251102162924_31395_31656.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0017_POSTWEAN_d1_p2_cow1_02112025_ch02-20251102162924_31395_31656.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,1,other|T|reciprocal|side,31395.519,31656.787,31395.519,31656.787,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102162924.mp4,ch02_20251102162924.mp4,31041.819337,33890.398004,353.699663,614.967663
18,CS_0018_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31395_31694.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0018_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31395_31694.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0018_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31395_31694.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,T,other|1|reciprocal|side,31395.519,31694.247,31395.519,31694.247,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102162924.mp4,ch02_20251102162924.mp4,31041.819337,33890.398004,353.699663,652.427663
19,CS_0019_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31706_31740.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0019_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31706_31740.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0019_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31706_31740.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,T,grain feeder|1|None|behind,31706.645,31740.177,31706.645,31740.177,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102162924.mp4,ch02_20251102162924.mp4,31041.819337,33890.398004,664.825663,698.357663
20,CS_0020_POSTWEAN_d1_p2_cowA_02112025_ch02-20251102171626_35027_35308.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0020_POSTWEAN_d1_p2_cowA_02112025_ch02-20251102171626_35027_35308.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0020_POSTWEAN_d1_p2_cowA_02112025_ch02-20251102171626_35027_35308.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,A,other|O|reciprocal|side,35027.17,35308.553,35027.17,35308.553,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102171626.mp4,ch02_20251102171626.mp4,33890.398004,36670.849671,1136.771996,1418.154996
21,CS_0021_POSTWEAN_d1_p2_cowO_02112025_ch02-20251102171626_35027_35290.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0021_POSTWEAN_d1_p2_cowO_02112025_ch02-20251102171626_35027_35290.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0021_POSTWEAN_d1_p2_cowO_02112025_ch02-20251102171626_35027_35290.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,O,other|A|reciprocal|side,35027.17,35290.37,35027.17,35290.37,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102171626.mp4,ch02_20251102171626.mp4,33890.398004,36670.849671,1136.771996,1399.971996
22,CS_0022_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102185101_40431_40469.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0022_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102185101_40431_40469.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0022_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102185101_40431_40469.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,T,grain feeder|/|None|behind,40431.476,40469.108,40431.476,40469.108,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102185101.mp4,ch02_20251102185101.mp4,39471.960338,42284.761005,959.515662,997.147662
23,CS_0023_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102185101_40609_40682.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0023_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102185101_40609_40682.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0023_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102185101_40609_40682.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,T,grain feeder|/|None|behind,40609.455,40682.607,40609.455,40682.607,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102185101.mp4,ch02_20251102185101.mp4,39471.960338,42284.761005,1137.494662,1210.646662
24,CS_0024_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_41725_41754.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0024_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_41725_41754.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0024_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_41725_41754.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,6,grain feeder|8|None|side,41725.36,41754.521,41725.36,41754.521,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102185101.mp4,ch02_20251102185101.mp4,39471.960338,42284.761005,2253.399662,2282.560662
25,CS_0025_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_41783_41816.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0025_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_41783_41816.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0025_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_41783_41816.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,6,grain feeder|8|None|behind,41783.281,41816.646,41783.281,41816.646,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102185101.mp4,ch02_20251102185101.mp4,39471.960338,42284.761005,2311.320662,2344.685662
26,CS_0026_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_42041_42059.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0026_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_42041_42059.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0026_POSTWEAN_d1_p2_cow6_02112025_ch02-20251102185101_42041_42059.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,6,grain feeder|8|None|side,42041.795,42059.093,42041.795,42059.093,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102185101.mp4,ch02_20251102185101.mp4,39471.960338,42284.761005,2569.834662,2587.132662
27,CS_0027_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_48187_48209.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0027_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_48187_48209.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0027_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_48187_48209.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,3,grain feeder|/|None|behind,48187.115,48209.51,48187.115,48209.51,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102211155.mp4,ch02_20251102211155.mp4,47862.421339,50647.959006,324.693661,347.088661
28,CS_0028_POSTWEAN_d1_p2_cow1_02112025_ch02-20251102211155_50411_50493.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0028_POSTWEAN_d1_p2_cow1_02112025_ch02-20251102211155_50411_50493.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0028_POSTWEAN_d1_p2_cow1_02112025_ch02-20251102211155_50411_50493.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,1,other|3|reciprocal|side,50411.374,50493.151,50411.374,50493.151,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102211155.mp4,ch02_20251102211155.mp4,47862.421339,50647.959006,2548.952661,2630.729661
29,CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part01.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part01.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part01.mp4,skipped_existing,1,2,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,3,other|1|reciprocal|side,50411.374,50736.896,50411.374,50647.959006,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102211155.mp4,ch02_20251102211155.mp4,47862.421339,50647.959006,2548.952661,2785.537667
30,CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part02.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part02.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part02.mp4,skipped_existing,2,2,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,3,other|1|reciprocal|side,50411.374,50736.896,50647.959006,50736.896,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102215859.mp4,ch02_20251102215859.mp4,50647.959006,53443.354673,0.0,88.936994
31,CS_0030_POSTWEAN_d1_p2_cow8_02112025_ch02-20251102224555_54077_54201.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0030_POSTWEAN_d1_p2_cow8_02112025_ch02-20251102224555_54077_54201.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0030_POSTWEAN_d1_p2_cow8_02112025_ch02-20251102224555_54077_54201.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,8,other|A|None|lying down,54077.328,54201.586,54077.328,54201.586,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102224555.mp4,ch02_20251102224555.mp4,53443.354673,56291.99134,633.973327,758.231327
32,CS_0031_POSTWEAN_d1_p2_cow3_02112025_ch02-20251103001956_60818_60835.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0031_POSTWEAN_d1_p2_cow3_02112025_ch02-20251103001956_60818_60835.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0031_POSTWEAN_d1_p2_cow3_02112025_ch02-20251103001956_60818_60835.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,3,other|/|reciprocal|side,60818.146,60835.558,60818.146,60835.558,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103001956.mp4,ch02_20251103001956.mp4,59088.030007,61874.547674,1730.115993,1747.527993
