,Unnamed: 0,clip_name,clip_relative_path,clip_output_path,export_status,part_index,part_count,observation_id,group_name,phase,day,pen,obs_date_raw,subject,modifiers,interval_start_obs_sec,interval_end_obs_sec,part_start_obs_sec,part_end_obs_sec,source_video_path,source_video_basename,source_segment_obs_start_sec,source_segment_obs_end_sec,clip_start_in_source_sec,clip_end_in_source_sec,labelled_clip_relative_path
12,19,CS_0019_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31706_31740.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0019_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31706_31740.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0019_POSTWEAN_d1_p2_cowT_02112025_ch02-20251102162924_31706_31740.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,T,grain feeder|1|None|behind,31706.645,31740.177,31706.645,31740.177,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102162924.mp4,ch02_20251102162924.mp4,31041.819337,33890.398004,664.825663,698.357663,Pen 2 - Group 2/POSTWEANING/Day 1/0019.zip
21,30,CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part02.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part02.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0029_POSTWEAN_d1_p2_cow3_02112025_ch02-20251102211155_50411_50736_part02.mp4,skipped_existing,2,2,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,3,other|1|reciprocal|side,50411.374,50736.896,50647.959006,50736.896,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102215859.mp4,ch02_20251102215859.mp4,50647.959006,53443.354673,0.0,88.936994,Pen 2 - Group 2/POSTWEANING/Day 1/0029_p2.zip
22,31,CS_0030_POSTWEAN_d1_p2_cow8_02112025_ch02-20251102224555_54077_54201.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0030_POSTWEAN_d1_p2_cow8_02112025_ch02-20251102224555_54077_54201.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0030_POSTWEAN_d1_p2_cow8_02112025_ch02-20251102224555_54077_54201.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,8,other|A|None|lying down,54077.328,54201.586,54077.328,54201.586,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251102224555.mp4,ch02_20251102224555.mp4,53443.354673,56291.99134,633.973327,758.231327,Pen 2 - Group 2/POSTWEANING/Day 1/0030.zip
27,36,CS_0035_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251103015356_65865_65931.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0035_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251103015356_65865_65931.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0035_POSTWEAN_d1_p2_cowslash_02112025_ch02-20251103015356_65865_65931.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,/,grain feeder|1|None|behind,65865.622,65931.3,65865.622,65931.3,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103015356.mp4,ch02_20251103015356.mp4,64669.191341,67464.445008,1196.430659,1262.108659,Pen 2 - Group 2/POSTWEANING/Day 1/0035.zip
28,37,CS_0036_POSTWEAN_d1_p2_cow1_02112025_ch02-20251103015356_66512_66533.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0036_POSTWEAN_d1_p2_cow1_02112025_ch02-20251103015356_66512_66533.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0036_POSTWEAN_d1_p2_cow1_02112025_ch02-20251103015356_66512_66533.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,1,other|/|None|side,66512.82,66533.11,66512.82,66533.11,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103015356.mp4,ch02_20251103015356.mp4,64669.191341,67464.445008,1843.628659,1863.918659,Pen 2 - Group 2/POSTWEANING/Day 1/0036.zip
29,38,CS_0037_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69046_69421.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0037_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69046_69421.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0037_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69046_69421.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,A,other|O|reciprocal|side,69046.891,69421.8,69046.891,69421.8,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103024053.mp4,ch02_20251103024053.mp4,67464.445008,70291.477675,1582.445992,1957.354992,Pen 2 - Group 2/POSTWEANING/Day 1/0037.zip
30,40,CS_0039_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69421_69465.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0039_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69421_69465.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0039_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69421_69465.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,A,other|O|None|side,69421.801,69465.569,69421.801,69465.569,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103024053.mp4,ch02_20251103024053.mp4,67464.445008,70291.477675,1957.355992,2001.123992,Pen 2 - Group 2/POSTWEANING/Day 1/0039.zip
31,41,CS_0040_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69465_69505.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0040_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69465_69505.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0040_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69465_69505.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,A,grain feeder|O|None|side,69465.57,69505.122,69465.57,69505.122,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103024053.mp4,ch02_20251103024053.mp4,67464.445008,70291.477675,2001.124992,2040.676992,Pen 2 - Group 2/POSTWEANING/Day 1/0040.zip
32,42,CS_0041_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69583_69605.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0041_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69583_69605.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0041_POSTWEAN_d1_p2_cowA_02112025_ch02-20251103024053_69583_69605.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,A,other|O|None|side,69583.171,69605.864,69583.171,69605.864,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103024053.mp4,ch02_20251103024053.mp4,67464.445008,70291.477675,2118.725992,2141.418992,Pen 2 - Group 2/POSTWEANING/Day 1/0041.zip
33,44,CS_0043_POSTWEAN_d1_p2_cowT_02112025_ch02-20251103032750_71627_72208.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0043_POSTWEAN_d1_p2_cowT_02112025_ch02-20251103032750_71627_72208.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0043_POSTWEAN_d1_p2_cowT_02112025_ch02-20251103032750_71627_72208.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,T,other|8|reciprocal|side,71627.518,72208.625,71627.518,72208.625,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103032750.mp4,ch02_20251103032750.mp4,70291.477675,73087.297342,1336.040325,1917.147325,Pen 2 - Group 2/POSTWEANING/Day 1/0043.zip
34,45,CS_0044_POSTWEAN_d1_p2_cow6_02112025_ch02-20251103041448_73628_73671.mp4,Pen 2 - Group 2\POSTWEANING\Day 1\CS_0044_POSTWEAN_d1_p2_cow6_02112025_ch02-20251103041448_73628_73671.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 1\CS_0044_POSTWEAN_d1_p2_cow6_02112025_ch02-20251103041448_73628_73671.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_1_02112025,Pen 2 - Group 2,POSTWEAN,1,2,2112025,6,grain feeder|/|None|side,73628.26,73671.813,73628.26,73671.813,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 1\ch02_20251103041448.mp4,ch02_20251103041448.mp4,73087.297342,75866.167009,540.962658,584.515658,Pen 2 - Group 2/POSTWEANING/Day 1/0044.zip
35,46,CS_0045_POSTWEAN_d2_p2_cow6_03112025_ch02-20251103081007_4992_5077.mp4,Pen 2 - Group 2\POSTWEANING\Day 2\CS_0045_POSTWEAN_d2_p2_cow6_03112025_ch02-20251103081007_4992_5077.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 2\CS_0045_POSTWEAN_d2_p2_cow6_03112025_ch02-20251103081007_4992_5077.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_2_03112025,Pen 2 - Group 2,POSTWEAN,2,2,3112025,6,grain feeder|8|None|side,4992.975,5077.577,4992.975,5077.577,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 2\ch02_20251103081007.mp4,ch02_20251103081007.mp4,2817.106667,5643.994334,2175.868333,2260.470333,Pen 2 - Group 2/POSTWEANING/Day 2/0045.zip
36,47,CS_0046_POSTWEAN_d2_p2_cow6_03112025_ch02-20251103085704_5821_5872.mp4,Pen 2 - Group 2\POSTWEANING\Day 2\CS_0046_POSTWEAN_d2_p2_cow6_03112025_ch02-20251103085704_5821_5872.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 2\CS_0046_POSTWEAN_d2_p2_cow6_03112025_ch02-20251103085704_5821_5872.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_2_03112025,Pen 2 - Group 2,POSTWEAN,2,2,3112025,6,other|A|None|side,5821.011,5872.888,5821.011,5872.888,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 2\ch02_20251103085704.mp4,ch02_20251103085704.mp4,5643.994334,8423.867001,177.016666,228.893666,Pen 2 - Group 2/POSTWEANING/Day 2/0046.zip
37,48,CS_0047_POSTWEAN_d2_p2_cowslash_03112025_ch02-20251103085704_6833_6873.mp4,Pen 2 - Group 2\POSTWEANING\Day 2\CS_0047_POSTWEAN_d2_p2_cowslash_03112025_ch02-20251103085704_6833_6873.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 2\CS_0047_POSTWEAN_d2_p2_cowslash_03112025_ch02-20251103085704_6833_6873.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_2_03112025,Pen 2 - Group 2,POSTWEAN,2,2,3112025,/,other|1|None|side,6833.397,6873.712,6833.397,6873.712,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 2\ch02_20251103085704.mp4,ch02_20251103085704.mp4,5643.994334,8423.867001,1189.402666,1229.717666,Pen 2 - Group 2/POSTWEANING/Day 2/0047.zip
38,49,CS_0048_POSTWEAN_d2_p2_cowslash_03112025_ch02-20251103085704_6983_7180.mp4,Pen 2 - Group 2\POSTWEANING\Day 2\CS_0048_POSTWEAN_d2_p2_cowslash_03112025_ch02-20251103085704_6983_7180.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 2\CS_0048_POSTWEAN_d2_p2_cowslash_03112025_ch02-20251103085704_6983_7180.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_2_03112025,Pen 2 - Group 2,POSTWEAN,2,2,3112025,/,other|1|reciprocal|side,6983.698,7180.464,6983.698,7180.464,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 2\ch02_20251103085704.mp4,ch02_20251103085704.mp4,5643.994334,8423.867001,1339.703666,1536.469666,Pen 2 - Group 2/POSTWEANING/Day 2/0048.zip
39,52,CS_0051_POSTWEAN_d2_p2_cow3_03112025_ch02-20251103103122_13065_13314.mp4,Pen 2 - Group 2\POSTWEANING\Day 2\CS_0051_POSTWEAN_d2_p2_cow3_03112025_ch02-20251103103122_13065_13314.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 2\CS_0051_POSTWEAN_d2_p2_cow3_03112025_ch02-20251103103122_13065_13314.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_2_03112025,Pen 2 - Group 2,POSTWEAN,2,2,3112025,3,other|/|reciprocal|side,13065.014,13314.997,13065.014,13314.997,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 2\ch02_20251103103122.mp4,ch02_20251103103122.mp4,11210.970668,14026.874335,1854.043332,2104.026332,Pen 2 - Group 2/POSTWEANING/Day 2/0051.zip
40,55,CS_0053_POSTWEAN_d2_p2_cow8_03112025_ch02-20251103151315_28729_28748.mp4,Pen 2 - Group 2\POSTWEANING\Day 2\CS_0053_POSTWEAN_d2_p2_cow8_03112025_ch02-20251103151315_28729_28748.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 2\CS_0053_POSTWEAN_d2_p2_cow8_03112025_ch02-20251103151315_28729_28748.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_2_03112025,Pen 2 - Group 2,POSTWEAN,2,2,3112025,8,other|T|None|side,28729.291,28748.588,28729.291,28748.588,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 2\ch02_20251103151315.mp4,ch02_20251103151315.mp4,28151.19267,30979.219337,578.09833,597.39533,Pen 2 - Group 2/POSTWEANING/Day 2/0053.zip
41,56,CS_0054_POSTWEAN_d2_p2_cowT_03112025_ch02-20251103151315_28736_28766.mp4,Pen 2 - Group 2\POSTWEANING\Day 2\CS_0054_POSTWEAN_d2_p2_cowT_03112025_ch02-20251103151315_28736_28766.mp4,E:\cross_sucking\Pen 2 - Group 2\POSTWEANING\Day 2\CS_0054_POSTWEAN_d2_p2_cowT_03112025_ch02-20251103151315_28736_28766.mp4,skipped_existing,1,1,Pen_2_POSTWEAN_Day_2_03112025,Pen 2 - Group 2,POSTWEAN,2,2,3112025,T,other|8|reciprocal|side,28736.916,28766.44,28736.916,28766.44,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\POSTWEANING\Day 2\ch02_20251103151315.mp4,ch02_20251103151315.mp4,28151.19267,30979.219337,585.72333,615.24733,Pen 2 - Group 2/POSTWEANING/Day 2/0054.zip
